language,source_file,deduped_identifier,row_type,topic_key,hash,source_identifiers,original_text,translated_text
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA79.1,answer,llm-cataract-pre-assessment@1.0.0,81220a94a20f,SA79.1,yes I need help transferring,"Tak, potrzebuję pomocy w przeniesieniu"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA79.2,answer,llm-cataract-pre-assessment@1.0.0,45492df097a2,SA79.2,I can manage on my own,Potrafię sobie radzić sam.
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ80,question,llm-cataract-pre-assessment@1.0.0,ea8bfe23556a,SQ80,"Usually, the operation's done with you awake, under local anaesthetic, and your face covered. Most patients don't feel any pain. Do you think this is something you can manage?","Zwykle zabieg przeprowadza się, gdy jesteś przytomny, pod znieczuleniem miejscowym, a twarz jest zakryta. Większość pacjentów nie odczuwa żadnego bólu. Czy uważasz, że dasz radę tym zarządzić?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA80.1,answer,llm-cataract-pre-assessment@1.0.0,fe8b3c333336,SA80.1,yes that's fine,"tak, wszystko w porządku"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA80.2,answer,llm-cataract-pre-assessment@1.0.0,0ed04414d647,SA80.2,I think I can handle that,"Myślę, że dam sobie z tym radę"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA80.3,answer,llm-cataract-pre-assessment@1.0.0,a3444d72a14e,SA80.3,I'm very claustrophobic,Jestem bardzo klaustrofobkiem
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA80.4,answer,llm-cataract-pre-assessment@1.0.0,06372605dbf7,SA80.4,I'd prefer to be asleep,Wolałbym spać
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ81,question,llm-cataract-pre-assessment@1.0.0,cdba2448d860,SQ81,Would you be comfortable lying flat and still for around 30 minutes during the operation?,Czy byłbyś wygodnie leżał płasko i nieruchomo przez około 30 minut podczas operacji?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA81.1,answer,llm-cataract-pre-assessment@1.0.0,b5fca2bb37db,SA81.1,yes no problem,tak nie problem
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA81.2,answer,llm-cataract-pre-assessment@1.0.0,a722d4d79ca5,SA81.2,I can do that,Potrafię to zrobić
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA81.3,answer,llm-cataract-pre-assessment@1.0.0,eb1aad2e0c18,SA81.3,my back pain makes it difficult to lie flat,Ból pleców utrudnia mi leżenie płasko
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA81.4,answer,llm-cataract-pre-assessment@1.0.0,1b8f4545f858,SA81.4,I get very fidgety,Staję się bardzo niespokojny
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ82,question,llm-cataract-pre-assessment@1.0.0,353d1425aa70,SQ82,Do you think you'll need extra help from a district nurse to put in your drops?,"Czy uważasz, że będziesz potrzebować dodatkowej pomocy od pielęgniarki rejonowej, aby podać krople?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA82.1,answer,llm-cataract-pre-assessment@1.0.0,273661c6a85e,SA82.1,yes I'll need help,tak będę potrzebować pomocy
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA82.2,answer,llm-cataract-pre-assessment@1.0.0,a574e45e174f,SA82.2,I can't put drops in myself,Nie mogę wkrapiać sobie kropli.
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA82.3,answer,llm-cataract-pre-assessment@1.0.0,9dd215814197,SA82.3,no I can manage,"nie, dam sobie radę"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA82.4,answer,llm-cataract-pre-assessment@1.0.0,2ccbf1c66d78,SA82.4,my wife will help me,Moja żona mi pomoże
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ83,question,llm-cataract-pre-assessment@1.0.0,9149121c810c,SQ83,Do you usually use the patient transport services via your GP for hospital visits?,Czy zwykle korzystasz z usług transportu pacjentów za pośrednictwem swojego lekarza rodzinnego w celu wizyt w szpitalu?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA83.1,answer,llm-cataract-pre-assessment@1.0.0,18c5ba3214b5,SA83.1,yes I always use patient transport,"tak, zawsze używam transportu pacjenckiego"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA83.2,answer,llm-cataract-pre-assessment@1.0.0,1fbd1c7c7392,SA83.2,I rely on patient transport,Ufam transportowi pacjentów
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA83.3,answer,llm-cataract-pre-assessment@1.0.0,ce3f5639dafa,SA83.3,no my daughter drives me,moja córka mnie prowadzi
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA83.4,answer,llm-cataract-pre-assessment@1.0.0,6ef48dc8d583,SA83.4,I take a taxi,Wsiadam do taksówki
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ84,question,llm-cataract@1.0.0,151fceb1fceb,SQ84,"Are you having trouble seeing clearly at a distance, up close, or both?","Masz trudności ze wzrokiem na odległość, z bliska lub z obu?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.1,answer,llm-cataract@1.0.0,4f945152ee6b,SA84.1,yes at a distance,tak z oddali
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.2,answer,llm-cataract@1.0.0,fecef31c60ae,SA84.2,yes up close,tak z bliska
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.3,answer,llm-cataract@1.0.0,1ed3ee51881e,SA84.3,both,oba
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.4,answer,llm-cataract@1.0.0,b3f24ea40e42,SA84.4,i cant see far or near,nie widzę daleko ani blisko
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.5,answer,llm-cataract@1.0.0,0d6aab1c61fd,SA84.5,i cant see up close,nie widzę z bliska
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.6,answer,llm-cataract@1.0.0,51eb6200c0fa,SA84.6,i cant see far,nie widzę daleko
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.7,answer,llm-cataract@1.0.0,9137102793af,SA84.7,yes,tak
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.8,answer,llm-cataract@1.0.0,2ef8d0179840,SA84.8,no i dont have blurry vision,"Nie, nie mam rozmytego widzenia"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.9,answer,llm-cataract@1.0.0,ec1ef075ab68,SA84.9,near is fine,blisko jest w porządku
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA84.10,answer,llm-cataract@1.0.0,3a696f8ff5bd,SA84.10,far is fine,daleko jest w porządku
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ85,question,llm-cataract@1.0.0,ffc28bbfa244,SQ85,"Alright So you're not experiencing any redness in your eye. Now, I'd like to ask about any discomfort you might be feeling. Is your eye currently painful?","W porządku, więc nie odczuwasz żadnego zaczerwienienia w oku. Teraz chciałbym zapytać o ewentualny dyskomfort, który możesz odczuwać. Czy twoje oko jest obecnie bolesne?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA85.1,answer,llm-cataract@1.0.0,614596b3a305,SA85.1,uh it's just a bit scratchy and a bit itchy,"„o, po prostu jest trochę szorstki i trochę swędzi”"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ86,question,llm-cataract@1.0.0,9b9fcd4cdbee,SQ86,That sounds uncomfortable Is your eye currently painful?,To brzmi niekomfortowo. Czy twoje oko boli teraz?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA86.1,answer,llm-cataract@1.0.0,0e4382f22620,SA86.1,It's a bit scratchy and itchy as I said.,"To trochę drapie i swędzi, jak powiedziałem."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ87,question,llm-cataract@1.0.0,587bba24279a,SQ87,Are you experiencing any blurry vision?,Czy doświadczasz jakiegokolwiek niewyraźnego widzenia?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA87.1,answer,llm-cataract@1.0.0,faccade9872c,SA87.1,uh let me just check 1 second,"„Och, pozwól, że sprawdzę przez 1 sekundę”"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA87.2,answer,llm-cataract@1.0.0,01d2d0ff5f3a,SA87.2,i dont know let me check,"nie wiem, pozwól, że sprawdzę"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA87.3,answer,llm-cataract@1.0.0,b86751308c4b,SA87.3,just going to go check in the mirror,po prostu pójdę sprawdzić w lustrze
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA87.4,answer,llm-cataract@1.0.0,4ca4bff347c3,SA87.4,i dont know maybe. let me go check in the mirror,"nie wiem, może. pozwól, że sprawdzę w lustrze"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA87.5,answer,llm-cataract@1.0.0,191413746669,SA87.5,i dont know maybe,nie wiem może
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ88,question,llm-cataract@1.0.0,f3cf5b8fb31f,SQ88,"So, I just want to ask about your eye. Is your eye currently red?","Czyli, chcę tylko zapytać o twoje oko. Czy twoje oko jest obecnie czerwone?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA88.1,answer,llm-cataract@1.0.0,137edac826aa,SA88.1,uh let me just check 1 second,"„Och, pozwól, że sprawdzę przez 1 sekundę”"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ89,question,llm-cataract@1.0.0,b56096dcb42d,SQ89,"Let me see... So, you were just checking... if your","Poczekaj... Więc, tylko sprawdzałeś... czy twój"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA89.1,answer,llm-cataract@1.0.0,fa097836e88a,SA89.1,all right yeah I'm just uh it it's um it's not red it's okay,"ok, tak, jestem tylko, ej, to, to nie jest czerwone, wszystko w porządku"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ90,question,llm-cataract@1.0.0,42993f8bf27c,SQ90,"I'm calling to see how your eye is healing, and whether you need any support from one of our nurses. I've got some questions that should take a few minutes, and then I'll see if there's anything you'd like to ask. Just so you know, this conversation won't be checked right away, so if you think you have an emergency issue it's important you contact the hospital. So, how's your eye doing since your surgery?","Dzwonię, aby sprawdzić, jak się goi Twoje oko i czy potrzebujesz wsparcia od jednej z naszych pielęgniarek. Mam kilka pytań, które powinny zająć kilka minut, a potem sprawdzę, czy masz jakieś pytania. Po prostu, abyś wiedział, ta rozmowa nie zostanie sprawdzona od razu, więc jeśli uważasz, że masz pilną sprawę, ważne jest, aby skontaktować się z szpitalem. Jak się mają Twoje oko od czasu operacji?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA90.1,answer,llm-cataract@1.0.0,ed1c017e7d13,SA90.1|SA90.2|SA90.3|SA90.4|SA90.5,"Hi, thanks for checking in. My eye is doing quite well since the surgery. I'm not experiencing any redness, pain, blurry vision, floaters, or flashing lights. Also, I only had surgery on one eye, not both.","Cześć, dziękuję za sprawdzenie. Moje oko czuje się całkiem dobrze od czasu operacji. Nie odczuwam żadnych zaczerwień, bólu, niewyraźnego widzenia, much przed oczami ani migających świateł. Ponadto, miałem operację tylko na jednym oku, a nie na obu."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ91,question,llm-cataract@1.0.0,762e71a3184f,SQ91,Is your eye currently red?,Czy twoje oko jest obecnie czerwone?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA91.1,answer,llm-cataract@1.0.0,c83090d80991,SA91.1|SA91.2,oh no,O nie
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ92,question,llm-cataract@1.0.0,10f5a14ed2fc,SQ92,Is your eye,Czy twoje oko
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA92.1,answer,llm-cataract@1.0.0,2788ea952c7c,SA92.1|SA92.2|SA92.3|SA92.4|SA92.5,i think so yes,"myślę, że tak"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ93,question,llm-cataract@1.0.0,00c559aafaa3,SQ93,are you experiencing,Czy doświadczasz
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA93.1,answer,llm-cataract@1.0.0,19eec60eed31,SA93.1,yes i am,tak jestem
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ94,question,llm-cataract@1.0.0,54836ad936a8,SQ94,are you experiencing blurry vision,Czy doświadczasz niewyraźnego widzenia
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.1,answer,llm-cataract@1.0.0,5f412324d0ab,SA94.1,in the one that had the cataract yes,"w tym, który miał zaćmę tak"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.2,answer,llm-cataract@1.0.0,28fff703937f,SA94.2,that's that's right yes,to to jest tak tak
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.3,answer,llm-cataract@1.0.0,99625681988e,SA94.3,yes,tak
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.4,answer,llm-cataract@1.0.0,db4dbf99c757,SA94.4,I think it's mostly better,"Myślę, że to głównie lepiej"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.5,answer,llm-cataract@1.0.0,5f61a7bf7738,SA94.5,my vision is a lot clearer since I had my I done that I've obviously got to wait to get to an optician to get new glasses once I finish these drop,"Moją wizję mam znacznie wyraźniejszą, odkąd zrobiłem to, co musiałem, mam oczywiście czekać, aż trafię do optyka, aby dostać nowe okulary, gdy skończę te krople."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.6,answer,llm-cataract@1.0.0,6aaabb64b26f,SA94.6,it's much worse,to jest o wiele gorsze
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.7,answer,llm-cataract@1.0.0,d8449de43910,SA94.7,feels like a small stone is stuck in my eye,"Czuję, jakby mały kamień utknął mi w oku."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.8,answer,llm-cataract@1.0.0,66463b924b9a,SA94.8,I see floaters in my vision,Widzę plamki w polu widzenia
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.9,answer,llm-cataract@1.0.0,5727c5a02c66,SA94.9,well at least I can see clearer definitely,"Cóż, przynajmniej mogę widzieć wyraźniej zdecydowanie"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.10,answer,llm-cataract@1.0.0,77dcc577987f,SA94.10,I don't know,Nie wiem
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.11,answer,llm-cataract@1.0.0,d52ff8e3843b,SA94.11,well I am not sure to be honest,"Cóż, szczerze mówiąc, nie jestem pewien."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA94.12,answer,llm-cataract@1.0.0,22d8625239ad,SA94.12,difficult to say because my vision wasn't bad before the surgery I expect when I've had my other eye done it will be better,"Trudno powiedzieć, bo moje wzrok nie był zły przed operacją, oczekuję, że gdy zrobię operację drugiego oka, będzie lepiej."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ95,question,llm-cataract@1.0.0,450acd11488f,SQ95,Has your vision improved since the surgery,Czy Twoje widzenie poprawiło się od czasu operacji?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA95.1,answer,llm-cataract@1.0.0,e3d4f8703669,SA95.1,I don't really know if it's improved,"Nie wiem naprawdę, czy to się poprawiło"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA95.2,answer,llm-cataract@1.0.0,d501318b197f,SA95.2,Difficult to say because my vision wasn't bad before the surgery I expect when I've had my other I'd done it will be better,"Trudno powiedzieć, bo mój wzrok nie był zły przed operacją, oczekuję, że gdy będę miał wykonaną drugą, będzie lepiej."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA95.3,answer,llm-cataract@1.0.0,d7c824eddd04,SA95.3,almost certainly yes no doubt about it at all,"prawie na pewno tak, nie ma co do tego żadnych wątpliwości"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA95.4,answer,llm-cataract@1.0.0,14468ca641e4,SA95.4,I see specks in my vision,Widzę plamki w moim polu widzenia
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ96,question,llm-cataract@1.0.0,f69dc8887810,SQ96,Has your vision improved as expected since the surgery?,"Czy Twoje widzenie poprawiło się tak, jak oczekiwano po operacji?"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA96.1,answer,llm-cataract@1.0.0,330edd35259a,SA96.1,yes,tak
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA96.2,answer,llm-cataract@1.0.0,88b8b9204bd1,SA96.2,it has,ono ma
Polish,detect_whether_patient_is_experiencing_symptom.csv,SQ97,question,llm-cataract@1.0.0,b81fe1884b8d,SQ97,how's your eye doing after cataract surgery,Jak się ma twoje oko po operacji zaćmy?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.1,answer,llm-cataract@1.0.0,bb10f94794a8,SA97.1,very good very good I can see much better,bardzo dobrze bardzo dobrze mogę widzieć znacznie lepiej
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.2,answer,llm-cataract@1.0.0,5e7d0c5586fe,SA97.2,I think it's okay I don't know really,"Myślę, że wszystko jest w porządku, nie wiem naprawdę"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.3,answer,llm-cataract@1.0.0,fe11336d38fd,SA97.3,it's difficult to say because my vision wasn't bad before,"trudno powiedzieć, bo wcześniej miałem dobry wzrok"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.4,answer,llm-cataract@1.0.0,67d7912346f3,SA97.4,what do you mean?,Co masz na myśli?
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.5,answer,llm-cataract@1.0.0,43d3d76e3786,SA97.5,yes it's inflamed and quite quite red,"tak, jest zapalony i bardzo, bardzo czerwony"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.6,answer,llm-cataract@1.0.0,0995cad0d76e,SA97.6|SA97.10,it improved no doubt but because I have a first writer I oppression and this is the left I oppression the right time was very bright very sick and this is good but not as good as the right one,"Poprawiło się bez wątpienia, ale ponieważ mam pierwszego pisarza, ucisk na lewo i to jest lewy ucisk, a prawy czas był bardzo jasny, bardzo chory i to jest dobre, ale nie tak dobre jak ten prawy."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.7,answer,llm-cataract@1.0.0,fc586b68a05f,SA97.7,near enough it's getting better every day,"stoi to wystarczająco blisko, robi się lepiej każdego dnia"
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.8,answer,llm-cataract@1.0.0,cb4ec2b32df1,SA97.8,getting better,staje się lepiej
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.9,answer,llm-cataract@1.0.0,722cca60c34e,SA97.9,I think it's improved.,"Myślę, że się poprawiło."
Polish,detect_whether_patient_is_experiencing_symptom.csv,SA97.10,answer,llm-cataract@1.0.0,2e3cc7a407b9,SA97.11,yes it improve a lot improve a lot,"tak to się bardzo poprawiło, bardzo poprawiło"
